93019		1		2		0.000007			28			28
93019		2		4		0.000002			57			58
93019		3		9		0.000002			62			97
93019		4		20		0.000010			101			168
93019		5		26		0.000006			118			194
93019		6		84		0.000030			118			236
93019		7		126		0.000057			149			317
93019		8		726		0.000247			162			341
93019		9		1721		0.001134			184			396
93019		10		226		0.002383			179			450
93019		11		2053		0.009417			213			507
93019		12		4074		0.037765			189			553
93019		13		3905		0.079007			224			632
93019		14		10185		1.926109			234			660
93019		15		22729		5.381582			213			680
93019		16		6106		7.628375			253			742
93019		17		119316		175.902868			291			792
